isWon;countHitChances;countComingOut;turnCount;1;2;3;4;5;6
1;50;13;550;4;1;17;76;0;0
0;54;31;762;10;0;14;74;0;0
1;82;32;1166;19;0;13;66;0;0
0;51;25;794;20;0;12;67;0;0
1;29;12;412;16;1;11;70;0;0
0;80;36;1182;11;0;14;73;0;0
0;41;16;506;9;0;18;71;0;0
1;26;8;362;4;2;14;78;0;0
0;49;21;721;20;0;13;65;0;0
1;48;16;721;23;1;13;61;0;0
0;83;36;1043;12;0;13;73;0;0
1;52;20;742;12;0;12;74;0;0
0;37;15;575;23;0;12;63;0;0
0;71;31;1129;26;0;11;61;0;0
1;40;14;475;8;0;18;72;0;0
0;104;48;1347;13;0;16;68;0;0
1;57;30;969;25;1;11;61;0;0
0;30;21;824;18;0;9;72;0;0
1;39;12;443;4;1;16;76;0;0
0;54;25;724;14;0;15;70;0;0
0;77;31;1070;17;0;14;67;0;0
0;38;16;694;27;0;11;60;0;0
0;59;26;793;14;0;18;67;0;0
0;52;23;797;21;0;11;66;0;0
1;44;13;540;16;2;14;66;0;0
0;67;33;1023;25;0;14;60;0;0
1;58;17;741;20;1;15;62;0;0
0;46;24;747;11;0;13;74;0;0
1;73;29;1052;14;1;14;69;0;0
0;57;28;833;22;0;13;63;0;0
0;50;24;710;18;1;9;71;0;0
1;38;14;755;31;0;13;55;0;0
0;51;24;727;17;0;14;67;0;0
1;72;28;978;28;0;13;57;0;0
0;54;25;857;23;0;15;60;0;0
0;47;18;709;25;0;13;60;0;0
1;31;10;436;10;0;9;80;0;0
0;50;23;654;23;0;12;64;0;0
1;38;15;546;18;0;13;67;0;0
0;98;49;1482;16;0;14;69;0;0
0;65;29;911;21;0;13;65;0;0
0;56;18;729;29;1;15;54;0;0
0;34;14;600;27;0;10;61;0;0
0;64;26;869;17;0;12;70;0;0
1;75;26;980;35;0;11;51;0;0
0;87;42;1300;24;0;12;63;0;0
1;80;28;851;3;1;17;77;0;0
0;57;24;841;14;1;12;71;0;0
1;69;24;1033;24;0;12;62;0;0
0;115;56;1587;5;0;14;78;0;0
0;51;20;713;13;0;11;75;0;0
0;50;14;597;18;1;15;64;0;0
0;55;24;879;26;0;13;60;0;0
0;67;31;772;9;0;13;76;0;0
1;66;21;757;11;2;14;72;0;0
0;28;15;400;15;0;17;68;0;0
1;57;21;678;16;0;17;64;0;0
0;54;28;965;12;0;13;73;0;0
1;41;14;612;20;0;9;68;0;0
0;33;16;543;14;0;14;70;0;0
1;53;18;690;21;0;14;63;0;0
0;42;21;814;25;0;7;67;0;0
1;57;22;863;19;0;11;67;0;0
0;62;28;1061;16;0;13;69;0;0
1;34;12;533;13;0;14;71;0;0
0;87;35;1483;35;0;11;52;0;0
1;41;10;561;15;0;13;70;0;0
0;51;25;854;13;0;14;70;0;0
1;51;15;711;29;1;11;58;0;0
0;96;39;1424;12;0;15;71;0;0
1;54;19;770;12;0;14;72;0;0
0;80;35;1251;24;0;12;62;0;0
1;41;11;536;27;1;13;57;0;0
0;57;22;809;21;0;13;63;0;0
1;38;19;830;19;0;11;68;0;0
0;35;13;550;17;0;14;66;0;0
1;50;13;624;14;1;15;68;0;0
0;86;39;1406;13;0;11;75;0;0
1;43;12;395;3;2;17;77;0;0
0;50;21;711;16;1;11;70;0;0
1;51;15;511;4;1;17;76;0;0
0;53;26;718;12;1;16;70;0;0
1;47;17;741;21;0;12;65;0;0
0;23;15;430;15;0;9;74;0;0
0;36;18;579;12;0;15;72;0;0
0;60;31;967;24;0;10;63;0;0
1;37;17;521;19;0;14;65;0;0
0;58;30;864;9;1;13;75;0;0
1;40;12;470;9;0;14;76;0;0
0;89;37;1090;12;0;15;71;0;0
1;58;19;569;3;0;18;77;0;0
0;104;45;1340;24;0;16;58;0;0
0;70;33;1040;24;0;13;61;0;0
1;87;37;1342;28;1;10;59;0;0
0;70;38;1110;20;0;11;67;0;0
1;58;22;892;30;0;11;57;0;0
0;29;17;601;19;0;8;71;0;0
1;46;19;993;33;0;9;56;0;0
0;59;26;888;24;0;14;60;0;0
1;104;51;1829;34;0;12;53;0;0
0;98;40;1322;17;0;11;69;0;0
0;56;23;764;20;0;15;64;0;0
0;53;23;656;16;0;13;70;0;0
1;54;22;749;14;1;13;71;0;0
0;58;28;988;24;0;12;63;0;0
1;49;14;694;26;0;16;56;0;0
0;39;21;650;19;1;12;66;0;0
0;81;35;1241;26;0;11;60;0;0
0;55;26;862;27;0;11;60;0;0
0;98;36;1250;15;0;14;69;0;0
1;25;10;354;17;1;12;68;0;0
0;52;23;675;0;0;18;80;0;0
1;37;13;669;25;1;14;58;0;0
0;33;18;500;8;0;18;73;0;0
1;45;15;732;22;1;15;60;0;0
0;45;20;708;8;1;12;77;0;0
0;64;27;954;21;0;13;63;0;0
1;78;33;959;19;0;15;65;0;0
0;34;18;604;31;0;8;59;0;0
1;54;23;752;5;0;14;78;0;0
0;38;19;622;16;0;13;70;0;0
0;54;26;820;17;0;12;70;0;0
1;45;22;688;23;0;11;64;0;0
0;45;20;667;9;0;15;75;0;0
1;61;28;978;27;0;13;58;0;0
0;118;38;1250;13;0;18;67;0;0
1;51;15;629;10;1;16;71;0;0
0;92;40;1029;9;1;14;74;0;0
1;98;38;1259;20;0;15;62;0;0
0;39;15;618;6;0;16;77;0;0
1;37;18;691;32;1;11;54;0;0
0;78;35;1161;15;0;15;69;0;0
0;46;22;767;28;0;11;59;0;0
1;52;21;704;23;0;14;62;0;0
0;50;21;750;1;0;15;82;0;0
1;29;13;650;28;1;7;62;0;0
0;27;14;408;18;0;11;69;0;0
1;48;12;591;23;1;15;59;0;0
0;44;24;704;21;0;13;64;0;0
1;37;11;422;14;1;16;66;0;0
0;56;26;936;11;0;15;72;0;0
1;32;17;744;22;1;10;66;0;0
0;78;29;1204;14;2;13;69;0;0
1;53;17;603;19;0;14;65;0;0
0;76;36;920;5;0;14;78;0;0
1;33;13;508;15;0;13;71;0;0
0;66;29;1059;23;0;13;62;0;0
1;37;13;581;27;0;9;62;0;0
0;49;25;875;17;0;12;70;0;0
1;60;16;680;24;0;15;59;0;0
0;64;22;766;4;1;16;77;0;0
0;45;21;697;20;0;11;67;0;0
1;34;14;555;26;0;11;62;0;0
0;60;27;1078;26;0;11;61;0;0
0;32;15;540;19;0;12;68;0;0
0;28;12;467;19;0;14;66;0;0
1;69;29;862;15;0;15;69;0;0
0;76;30;935;8;2;15;73;0;0
1;37;13;494;22;0;17;59;0;0
0;86;36;1049;13;0;18;67;0;0
1;54;19;777;22;0;12;64;0;0
0;77;35;1063;9;0;16;73;0;0
0;53;20;947;30;0;11;57;0;0
0;61;27;977;26;0;11;62;0;0
1;45;15;611;15;1;16;65;0;0
0;48;19;888;12;1;10;76;0;0
1;49;22;835;36;0;9;52;0;0
0;74;34;1127;13;0;15;71;0;0
1;42;14;592;36;0;10;52;0;0
0;65;26;1015;18;0;14;67;0;0
1;49;24;826;27;0;11;60;0;0
0;48;24;780;19;0;13;67;0;0
0;108;45;1529;33;0;12;54;0;0
1;53;20;747;19;1;13;65;0;0
0;49;22;764;13;0;12;73;0;0
1;27;9;469;15;2;14;66;0;0
0;44;20;690;23;1;9;65;0;0
0;95;36;1334;26;1;13;58;0;0
0;104;40;1214;12;0;17;69;0;0
0;40;20;810;28;0;11;59;0;0
0;47;19;660;18;0;13;68;0;0
1;45;10;575;23;1;16;58;0;0
0;75;29;874;14;0;15;69;0;0
0;45;22;652;29;0;15;54;0;0
1;83;34;1099;12;0;17;69;0;0
0;77;37;1167;22;0;12;64;0;0
1;51;20;955;24;0;12;63;0;0
0;31;22;730;13;0;11;74;0;0
1;30;14;623;30;0;8;61;0;0
0;65;33;830;3;0;15;79;0;0
1;35;13;700;24;1;10;62;0;0
0;68;29;1036;23;1;12;62;0;0
1;39;14;661;14;0;13;71;0;0
0;31;17;538;28;0;10;61;0;0
0;76;31;1100;21;0;12;66;0;0
0;64;23;840;22;0;14;63;0;0
1;61;22;850;16;1;12;70;0;0
0;74;34;1183;17;1;15;65;0;0
1;33;13;539;7;0;11;80;0;0
0;51;22;937;41;0;11;46;0;0
1;49;18;597;15;0;15;68;0;0
0;22;16;619;33;0;6;60;0;0
1;38;18;640;21;0;13;64;0;0
0;101;43;1352;13;0;16;70;0;0
1;37;8;413;27;0;13;57;0;0
0;58;27;838;9;1;16;73;0;0
0;72;36;1173;25;0;11;62;0;0
1;40;12;567;21;0;14;62;0;0
0;76;30;981;21;0;14;63;0;0
0;51;23;788;21;0;15;62;0;0
1;68;19;898;29;0;14;55;0;0
0;37;19;753;31;0;11;56;0;0
1;62;25;1021;32;0;13;54;0;0
0;16;10;456;21;0;7;71;0;0
1;50;19;591;13;0;17;69;0;0
0;66;30;1030;16;0;14;68;0;0
0;67;27;1010;25;0;13;60;0;0
1;90;35;1110;12;0;14;72;0;0
0;24;12;445;44;0;8;46;0;0
1;71;23;856;21;0;15;61;0;0
0;31;16;496;15;0;15;68;0;0
0;94;36;1440;29;0;12;57;0;0
1;70;29;1080;19;0;12;67;0;0
0;63;26;809;13;0;13;72;0;0
1;47;17;637;21;0;16;61;0;0
0;52;23;875;14;1;12;72;0;0
0;50;22;661;16;0;17;65;0;0
1;38;10;532;11;0;15;72;0;0
0;66;29;815;15;0;15;67;0;0
0;58;23;829;6;0;16;76;0;0
1;42;18;940;27;0;10;60;0;0
0;66;27;969;18;0;15;65;0;0
1;96;36;1305;18;1;14;66;0;0
0;84;33;1021;15;1;13;69;0;0
1;43;19;761;30;0;8;60;0;0
0;32;18;570;25;2;10;62;0;0
0;63;31;848;30;0;12;57;0;0
0;78;34;1136;26;0;9;62;0;0
1;62;26;863;19;0;10;70;0;0
0;65;31;967;5;1;14;78;0;0
1;67;22;760;18;1;18;62;0;0
0;67;27;973;16;0;13;69;0;0
1;69;29;1091;29;0;11;58;0;0
0;62;22;869;19;0;12;67;0;0
1;28;9;423;16;1;14;68;0;0
0;35;16;597;13;0;9;76;0;0
0;69;28;869;18;0;12;68;0;0
1;44;12;540;12;0;14;73;0;0
0;64;28;806;22;0;14;63;0;0
1;48;22;779;13;0;10;76;0;0
0;58;22;835;9;0;11;77;0;0
0;61;26;984;17;0;13;69;0;0
0;62;21;730;15;0;12;71;0;0
1;54;28;966;22;0;9;66;0;0
0;87;36;1320;11;0;14;73;0;0
1;71;27;933;20;0;14;64;0;0
0;104;43;1405;10;1;16;71;0;0
1;28;18;619;24;0;10;64;0;0
0;61;24;868;16;1;15;68;0;0
1;85;33;1090;19;0;11;68;0;0
0;44;19;871;15;1;12;70;0;0
1;65;28;1139;25;0;7;66;0;0
0;53;26;866;20;0;13;65;0;0
0;40;15;573;21;0;10;67;0;0
0;92;36;1214;23;0;16;60;0;0
0;58;22;804;24;0;14;60;0;0
1;48;17;711;20;0;14;64;0;0
0;52;25;790;14;0;13;71;0;0
0;78;33;1085;18;0;13;66;0;0
0;82;28;979;25;1;15;58;0;0
0;42;27;825;6;0;12;80;0;0
1;51;21;722;20;1;13;64;0;0
0;79;35;980;30;0;15;53;0;0
0;44;16;597;18;0;13;67;0;0
1;52;29;940;23;0;11;64;0;0
0;72;33;1016;21;0;12;65;0;0
1;59;26;1027;36;0;9;53;0;0
0;59;28;852;14;0;12;72;0;0
0;37;14;628;26;1;13;58;0;0
0;37;22;691;30;0;10;58;0;0
0;44;20;797;31;0;11;57;0;0
1;48;16;532;13;0;12;72;0;0
0;49;24;852;17;0;12;68;0;0
1;52;25;833;21;0;14;63;0;0
0;69;32;1190;16;0;14;68;0;0
1;57;21;759;19;1;15;64;0;0
0;36;20;713;23;0;9;65;0;0
1;42;21;723;16;1;13;69;0;0
0;58;27;1037;33;0;12;53;0;0
1;42;13;670;26;0;11;61;0;0
0;33;17;462;22;0;12;65;0;0
1;43;19;699;8;0;10;79;0;0
0;56;31;897;15;0;10;74;0;0
1;54;19;704;9;0;15;75;0;0
0;53;25;835;28;0;12;58;0;0
0;60;29;1068;28;0;9;60;0;0
1;95;40;1173;12;0;15;70;0;0
0;29;12;416;6;0;13;79;0;0
0;60;34;1021;26;0;10;62;0;0
0;46;19;737;32;0;11;55;0;0
1;39;15;462;15;0;14;69;0;0
0;76;31;899;8;0;17;72;0;0
1;49;18;741;24;1;11;61;0;0
0;75;33;1218;19;0;13;67;0;0
0;66;24;914;24;0;13;61;0;0
1;37;19;682;26;0;11;61;0;0
0;36;17;494;16;0;14;68;0;0
1;39;11;537;25;0;11;61;0;0
0;104;51;1591;31;0;12;56;0;0
0;49;22;749;25;0;12;61;0;0
1;84;33;1279;23;0;11;64;0;0
0;84;32;1095;16;1;12;68;0;0
1;42;15;511;11;0;11;76;0;0
0;26;11;561;10;0;10;78;0;0
1;76;27;931;9;0;17;72;0;0
0;56;25;740;17;0;14;68;0;0
0;42;13;697;23;0;11;63;0;0
1;31;14;714;48;0;6;43;0;0
0;78;33;1012;14;2;12;70;0;0
1;54;17;699;14;1;17;66;0;0
0;80;33;1274;25;1;11;62;0;0
0;50;22;838;26;0;10;62;0;0
1;70;28;1137;35;0;11;52;0;0
0;71;29;933;16;1;15;65;0;0
1;53;17;812;20;1;12;65;0;0
0;60;25;933;21;0;10;66;0;0
0;36;13;503;29;0;12;58;0;0
1;33;9;509;21;1;10;66;0;0
0;89;44;1446;16;0;15;67;0;0
1;70;23;828;18;0;15;65;0;0
0;36;21;712;19;1;7;71;0;0
1;49;23;928;33;0;12;53;0;0
0;53;24;730;4;1;14;79;0;0
1;36;16;674;40;0;9;49;0;0
0;66;33;1042;27;0;11;60;0;0
0;87;34;1115;16;0;13;69;0;0
1;27;14;649;25;1;8;63;0;0
0;56;33;1044;22;0;10;67;0;0
0;71;37;988;20;0;13;65;0;0
1;53;27;799;17;0;13;69;0;0
0;88;35;1240;16;2;16;64;0;0
1;73;21;846;15;0;16;67;0;0
0;77;33;1214;15;0;13;71;0;0
1;64;20;765;17;0;15;66;0;0
0;82;37;1081;15;0;17;66;0;0
1;56;20;703;27;0;13;58;0;0
0;73;30;900;12;0;15;71;0;0
1;35;12;486;1;0;16;81;0;0
0;57;23;697;14;0;18;66;0;0
1;41;15;514;17;1;14;66;0;0
0;37;21;579;37;0;11;51;0;0
1;38;15;503;6;0;12;81;0;0
0;52;24;719;10;0;15;73;0;0
0;60;26;888;15;0;12;72;0;0
1;49;15;523;2;0;18;77;0;0
0;70;28;1165;24;0;13;61;0;0
1;52;21;688;17;0;12;68;0;0
0;25;11;594;20;0;7;71;0;0
1;38;21;810;35;0;8;55;0;0
0;84;42;1331;14;0;13;70;0;0
1;108;41;1229;16;0;16;65;0;0
0;92;50;1276;24;0;14;60;0;0
1;33;12;501;17;0;13;68;0;0
0;29;16;510;26;0;10;62;0;0
1;54;17;709;16;1;10;71;0;0
0;51;26;740;13;0;11;75;0;0
1;72;32;875;21;0;13;64;0;0
0;64;26;922;20;0;14;63;0;0
1;35;14;589;12;0;13;74;0;0
0;62;26;876;21;0;11;66;0;0
0;69;33;1188;27;0;10;61;0;0
1;70;25;896;25;0;12;61;0;0
0;62;28;943;19;0;14;65;0;0
1;84;31;1008;22;0;11;65;0;0
0;87;28;928;6;0;16;76;0;0
0;65;26;928;28;0;14;57;0;0
0;64;22;885;17;0;17;63;0;0
0;52;24;1061;27;0;10;62;0;0
1;38;13;479;4;0;17;76;0;0
0;71;44;1244;18;0;12;68;0;0
0;67;27;930;13;0;16;68;0;0
0;22;11;329;25;0;13;61;0;0
1;24;9;444;22;1;10;65;0;0
0;59;28;812;10;0;16;71;0;0
1;64;25;878;12;0;13;73;0;0
0;52;22;605;11;0;15;72;0;0
1;83;31;1107;13;0;15;70;0;0
0;72;32;918;20;0;15;63;0;0
0;106;43;1209;14;0;15;69;0;0
1;26;12;513;24;0;10;64;0;0
0;49;23;813;12;1;11;75;0;0
1;61;16;677;13;0;21;64;0;0
0;49;21;755;17;0;14;67;0;0
1;71;32;1056;19;0;12;66;0;0
0;77;34;989;10;0;17;72;0;0
0;50;21;651;19;0;12;67;0;0
0;77;29;825;24;0;15;60;0;0
1;49;19;776;18;0;13;66;0;0
0;75;36;1009;5;0;14;79;0;0
1;47;21;758;18;0;11;69;0;0
0;83;31;1029;11;2;16;69;0;0
1;27;10;493;14;0;10;74;0;0
0;56;24;982;33;1;10;54;0;0
0;63;20;753;12;0;16;70;0;0
1;110;43;1634;29;0;11;58;0;0
0;58;25;1002;7;1;14;76;0;0
1;63;19;739;15;1;13;69;0;0
0;46;21;631;9;0;16;73;0;0
0;62;30;1031;26;0;10;63;0;0
1;52;15;576;13;0;18;67;0;0
0;113;45;1425;18;0;16;64;0;0
0;41;14;529;9;0;16;73;0;0
0;30;10;536;25;0;10;63;0;0
1;122;44;1350;17;0;11;70;0;0
0;31;16;542;18;0;10;70;0;0
1;58;24;945;14;0;14;70;0;0
0;91;41;1266;14;0;14;70;0;0
0;66;31;983;23;0;11;64;0;0
0;65;29;838;28;0;17;54;0;0
1;59;21;620;14;0;12;73;0;0
0;65;34;1090;13;0;12;73;0;0
1;69;22;711;10;0;18;70;0;0
0;25;13;453;33;0;10;55;0;0
1;50;21;687;17;0;12;68;0;0
0;70;29;1001;13;0;17;69;0;0
1;67;25;974;20;0;12;66;0;0
0;74;25;760;17;1;16;65;0;0
1;31;14;563;30;0;10;58;0;0
0;113;47;1426;4;0;20;74;0;0
1;68;22;903;28;0;13;56;0;0
0;74;29;971;22;0;14;61;0;0
1;28;11;451;26;0;12;61;0;0
0;31;17;503;24;1;13;60;0;0
0;62;28;1035;26;0;13;60;0;0
1;69;23;887;22;1;13;62;0;0
0;64;33;1025;21;0;13;64;0;0
1;65;25;909;26;0;12;61;0;0
0;120;46;1632;5;1;15;78;0;0
0;80;28;962;23;0;14;61;0;0
1;29;9;510;41;0;13;44;0;0
0;120;53;1783;13;1;17;67;0;0
1;81;35;1130;23;0;13;61;0;0
0;75;31;971;9;1;13;75;0;0
1;38;12;600;31;0;14;53;0;0
0;85;33;1014;17;0;18;63;0;0
1;43;17;609;11;0;14;73;0;0
0;49;20;708;18;0;16;65;0;0
1;44;14;637;21;0;14;63;0;0
0;81;37;1064;17;0;13;68;0;0
1;56;26;948;25;0;10;63;0;0
0;55;20;757;23;1;14;61;0;0
1;83;28;1057;14;0;16;68;0;0
0;63;24;760;13;0;17;67;0;0
1;57;24;802;14;0;15;69;0;0
0;52;25;858;19;1;12;65;0;0
1;34;16;676;27;0;10;61;0;0
0;114;54;1511;16;0;15;67;0;0
0;47;21;873;31;0;9;59;0;0
1;49;20;691;28;0;9;61;0;0
0;65;35;1048;18;0;13;67;0;0
1;54;20;721;21;0;14;64;0;0
0;63;32;930;10;0;16;72;0;0
1;40;13;592;22;0;11;66;0;0
0;55;29;924;29;0;12;58;0;0
1;54;26;936;23;0;12;63;0;0
0;54;26;889;17;0;12;70;0;0
0;68;30;1029;18;1;10;69;0;0
1;46;16;644;23;0;13;62;0;0
0;33;16;577;16;0;15;67;0;0
1;31;11;502;13;0;13;72;0;0
0;47;25;731;23;0;14;62;0;0
0;64;27;783;28;0;11;59;0;0
0;43;10;470;12;0;18;68;0;0
1;47;17;748;21;0;12;65;0;0
0;49;24;703;18;0;14;66;0;0
1;55;23;873;21;0;9;67;0;0
0;63;26;722;0;1;16;81;0;0
0;58;25;926;20;0;14;63;0;0
1;66;25;1167;27;0;12;59;0;0
0;54;30;829;4;0;12;82;0;0
1;23;5;344;30;3;10;54;0;0
0;77;37;1237;15;0;12;71;0;0
1;48;19;671;17;0;16;66;0;0
0;61;26;922;18;0;14;67;0;0
1;40;16;499;10;1;17;70;0;0
0;112;45;1499;12;1;16;69;0;0
0;38;16;541;9;1;16;72;0;0
0;32;11;444;24;0;17;58;0;0
0;40;19;911;42;0;10;47;0;0
0;64;27;842;9;0;18;71;0;0
0;53;24;763;23;0;15;60;0;0
0;62;23;841;22;0;14;61;0;0
0;34;14;580;31;0;16;52;0;0
1;48;19;712;24;1;11;62;0;0
0;34;15;514;28;0;12;59;0;0
1;55;22;810;21;0;10;67;0;0
0;51;23;627;8;1;16;72;0;0
1;43;16;552;20;1;12;66;0;0
0;88;46;1553;14;1;11;72;0;0
1;36;15;577;25;0;10;63;0;0
0;36;20;664;20;0;12;67;0;0
0;47;19;774;21;0;15;63;0;0
1;52;23;782;17;0;14;67;0;0
0;79;37;1359;17;0;13;68;0;0
1;78;31;836;2;0;20;76;0;0
0;33;20;735;21;0;9;68;0;0
1;68;27;855;11;0;16;71;0;0
0;63;28;868;14;0;14;70;0;0
0;26;11;322;4;1;20;74;0;0
0;100;44;1143;22;0;14;62;0;0
1;52;19;854;35;0;9;54;0;0
0;144;60;1773;10;1;15;72;0;0
0;40;14;581;23;0;13;62;0;0
1;56;22;824;25;0;11;62;0;0
0;50;21;846;15;0;16;68;0;0
1;28;10;384;19;1;12;67;0;0
0;93;43;1297;19;0;15;64;0;0
1;52;25;1113;36;0;10;51;0;0
0;51;21;674;13;2;11;72;0;0
1;35;17;554;9;0;8;81;0;0
0;101;47;1347;8;0;12;77;0;0
1;45;16;673;6;0;14;79;0;0
0;32;14;643;30;0;10;58;0;0
1;52;22;676;21;0;13;64;0;0
0;70;27;799;18;0;16;64;0;0
1;30;9;379;6;1;17;75;0;0
0;67;41;1253;32;0;9;57;0;0
1;76;28;1202;32;0;11;55;0;0
0;66;25;976;21;0;14;63;0;0
1;56;19;882;26;1;10;60;0;0
0;60;30;969;22;0;13;63;0;0
0;70;29;1021;15;0;15;68;0;0
1;48;23;833;30;0;10;58;0;0
0;59;25;822;15;0;14;70;0;0
1;32;12;524;20;1;13;65;0;0
0;74;32;1111;19;0;15;64;0;0
1;39;17;603;22;0;14;62;0;0
0;58;22;937;18;0;12;68;0;0
0;110;48;1563;29;0;12;58;0;0
1;26;13;410;18;0;13;66;0;0
0;61;29;863;13;0;13;72;0;0
1;54;17;636;0;0;24;75;0;0
0;50;31;933;19;0;10;69;0;0
0;49;22;745;10;0;15;74;0;0
0;44;15;542;14;0;17;67;0;0
1;32;16;537;22;0;11;65;0;0
0;86;38;1194;8;0;17;73;0;0
0;49;23;945;21;2;8;67;0;0
1;40;14;542;19;0;11;69;0;0
0;51;23;737;23;1;15;60;0;0
1;34;14;648;28;1;13;56;0;0
0;70;32;921;3;0;17;77;0;0
0;65;28;1264;26;1;9;62;0;0
0;75;31;1105;28;0;14;56;0;0
0;97;42;1191;15;0;15;68;0;0
0;29;13;503;6;0;13;80;0;0
0;66;30;860;26;0;13;59;0;0
0;57;29;925;25;0;12;61;0;0
1;29;10;428;10;0;12;76;0;0
0;37;16;417;6;0;18;75;0;0
0;44;22;628;9;0;15;74;0;0
1;71;26;1060;21;0;14;64;0;0
0;33;13;484;15;1;11;71;0;0
0;65;28;1064;26;0;13;59;0;0
0;59;22;905;25;0;15;59;0;0
1;60;19;721;20;1;13;64;0;0
0;59;27;886;15;0;15;69;0;0
1;46;13;600;16;0;18;64;0;0
0;36;18;507;12;0;14;72;0;0
1;57;21;806;23;0;14;61;0;0
0;96;47;1363;21;0;13;64;0;0
1;46;18;658;12;2;17;67;0;0
0;67;31;1082;30;0;12;56;0;0
1;74;36;1121;27;0;13;58;0;0
0;145;57;1861;13;1;13;71;0;0
1;77;26;905;23;0;16;59;0;0
0;39;20;595;21;0;14;63;0;0
1;82;31;1099;20;0;14;64;0;0
0;78;33;1048;15;1;15;67;0;0
1;26;9;482;20;1;14;63;0;0
0;49;25;834;24;0;10;64;0;0
1;47;20;759;10;0;14;75;0;0
0;93;47;1489;27;0;12;59;0;0
0;32;17;608;26;0;10;63;0;0
0;76;29;1089;25;0;11;62;0;0
1;52;29;762;20;0;12;67;0;0
0;61;23;835;3;1;16;78;0;0
1;45;11;505;7;0;21;70;0;0
0;52;23;762;16;2;13;68;0;0
0;65;28;975;30;0;14;55;0;0
0;44;26;777;22;0;11;66;0;0
0;36;19;774;25;1;9;64;0;0
1;57;24;1037;26;0;12;60;0;0
0;39;20;733;28;0;8;62;0;0
0;63;28;958;16;0;12;69;0;0
1;37;16;523;11;0;15;72;0;0
0;71;34;974;20;0;14;65;0;0
1;64;25;838;19;0;13;67;0;0
0;62;27;907;11;0;15;72;0;0
0;59;24;827;9;1;13;76;0;0
1;95;42;1187;21;0;13;65;0;0
0;81;39;1099;24;1;12;61;0;0
1;33;12;322;2;0;20;77;0;0
0;51;23;873;26;1;11;61;0;0
1;40;12;539;20;0;15;63;0;0
0;44;14;489;3;2;16;76;0;0
1;29;12;586;28;0;10;60;0;0
0;50;19;709;20;2;8;68;0;0
1;40;10;511;22;1;14;61;0;0
0;90;37;1136;6;1;17;74;0;0
1;48;15;534;7;0;19;72;0;0
0;37;17;517;21;0;12;66;0;0
1;47;16;812;14;0;12;72;0;0
0;75;28;935;15;0;11;72;0;0
1;34;14;577;14;0;12;71;0;0
0;46;20;825;9;1;12;77;0;0
1;59;22;796;20;0;13;65;0;0
0;19;10;408;38;0;9;50;0;0
0;63;23;733;21;0;13;63;0;0
0;57;17;706;12;1;18;68;0;0
1;47;18;604;18;0;11;69;0;0
0;65;30;965;19;0;15;63;0;0
0;90;33;1211;18;0;15;64;0;0
1;45;23;876;25;0;10;63;0;0
0;42;19;790;32;1;11;54;0;0
1;41;17;875;32;0;10;57;0;0
0;40;19;552;20;0;15;63;0;0
1;37;14;655;27;1;12;58;0;0
0;71;28;970;10;0;16;72;0;0
1;62;35;1175;24;0;10;64;0;0
0;44;22;833;10;0;14;75;0;0
0;39;14;633;33;0;13;52;0;0
1;47;20;697;33;1;13;52;0;0
0;75;27;1038;20;1;14;63;0;0
0;79;33;959;2;0;17;80;0;0
0;75;29;845;20;0;13;66;0;0
1;20;6;324;14;1;12;72;0;0
0;48;21;665;20;0;15;63;0;0
1;50;19;574;8;0;15;75;0;0
0;72;33;975;19;0;15;64;0;0
1;62;26;978;31;0;13;54;0;0
0;90;38;1296;10;1;12;74;0;0
1;33;12;500;19;0;13;67;0;0
0;47;23;754;10;0;14;74;0;0
0;57;24;906;33;0;9;56;0;0
1;36;14;551;19;0;13;67;0;0
0;81;41;1108;19;0;13;67;0;0
1;46;13;451;6;0;17;74;0;0
0;37;18;603;33;0;12;54;0;0
1;47;13;567;9;0;18;71;0;0
0;66;33;1015;19;0;10;69;0;0
1;35;15;630;39;1;11;48;0;0
0;74;33;1127;24;0;11;63;0;0
0;52;22;638;34;0;12;52;0;0
1;50;17;595;17;0;14;68;0;0
0;30;17;735;40;0;6;51;0;0
1;46;17;780;35;0;11;53;0;0
0;45;20;789;6;1;12;79;0;0
1;88;31;1276;31;0;15;52;0;0
0;101;43;1319;18;0;15;65;0;0
0;31;17;785;38;0;6;54;0;0
1;51;20;689;14;1;14;69;0;0
0;59;27;817;14;0;18;68;0;0
1;61;27;1179;28;0;11;58;0;0
0;34;20;703;13;0;10;75;0;0
0;41;17;526;13;0;14;71;0;0
1;43;14;687;20;1;11;66;0;0
0;70;33;1142;20;0;12;67;0;0
0;38;16;565;21;0;9;67;0;0
0;80;29;897;12;0;13;73;0;0
0;33;22;728;32;0;8;59;0;0
0;57;26;846;21;0;13;64;0;0
0;41;20;726;36;1;10;53;0;0
1;55;20;883;27;0;14;58;0;0
0;79;36;975;17;0;17;65;0;0
0;50;25;665;10;0;15;72;0;0
1;61;20;752;18;0;13;67;0;0
0;87;45;1285;20;0;14;63;0;0
1;57;20;696;15;1;12;70;0;0
0;89;37;1223;8;0;17;73;0;0
1;41;14;546;19;0;14;65;0;0
0;41;23;711;11;0;11;77;0;0
0;66;21;809;18;1;18;61;0;0
1;52;15;669;15;1;17;65;0;0
0;25;13;683;36;0;9;54;0;0
1;85;39;1551;33;0;10;55;0;0
0;119;47;1766;20;1;13;64;0;0
0;48;23;787;17;0;9;71;0;0
1;37;14;730;34;0;9;56;0;0
0;83;37;1093;17;0;13;68;0;0
